@id,@lon,@lat,name
309895665,21.4234739,41.9974438,
309960539,21.4785930,42.0035241,
310348048,21.3918782,41.9985413,Лап Лап
444537210,22.4107960,41.9170217,Сендвичара Азман
461661463,22.6379105,41.4395826,23
461663030,22.6490943,41.4385145,Bakers
470916907,21.4268596,42.0003611,Жито Леб
478041041,22.0137691,41.4339698,Fast Food
529806405,22.0116563,41.4341433,Marilyn
529811495,22.0157848,41.4345938,Marilyn
543384566,20.7212960,41.6368854,Трифкова Колиба
918590533,21.4313196,41.9870500,four seasons
933634409,21.4597832,41.9896275,Fast food 7
989996644,22.1934589,41.7371381,Bambi
1355336585,21.4173939,42.0008922,Сендвичара Попе
1381654588,21.4217901,41.9990725,Гирадико
1475388229,21.3498744,42.0306680,
1475388239,21.3488605,42.0308712,
1475388240,21.3482758,42.0316681,
1475404531,21.3695897,42.0078102,Пинк
1477313388,21.3544426,42.0186405,
1477313456,21.3546974,42.0184891,
1577271085,21.4245045,42.0006003,
1704391291,20.9578568,41.5122184,
1704391292,20.9575994,41.5131504,
1762422140,21.7183301,42.1345469,Џу Џу Бургер
1762422144,21.7173429,42.1338027,Аркадија
1768194409,21.7176488,42.1351576,
1822907697,21.3899358,42.0007595,Лесковачка скара „Вили“
1858363849,21.4223038,41.9975630,
1858363856,21.4221965,41.9975661,
1858363858,21.4222004,41.9976398,
1866179709,21.4302496,41.9930256,Pizza FRESKO
1867057560,21.4243113,42.0005723,
1867057646,21.4243142,42.0006943,
1867058119,21.4244654,42.0005566,
1867058121,21.4243488,42.0006142,
1867058144,21.4242376,42.0006087,
1870054369,21.4275081,41.9936252,Гиро
1985948429,21.4239170,41.9974027,
1999950858,22.2436498,41.4098049,AS
2004962771,21.4059587,42.0015351,Вили
2248576366,20.8540545,41.6714481,Стража
2316156253,21.3353453,41.0296756,SM-Sport
2357239827,20.9587779,41.5120976,
2377969091,20.7987370,41.1126873,
2377969132,20.8081755,41.1048119,Big Pi
2377969280,20.8001299,41.1135504,Pink Panter
2472332550,21.4330638,41.9855468,Go Get Burger
2500120279,21.4371810,41.9915154,
2500120281,21.4371941,41.9914992,
2500120283,21.4370937,41.9914546,
2500120285,21.4371321,41.9914068,
2500120287,21.4371558,41.9914174,
2500120289,21.4371700,41.9913997,
2500120290,21.4373372,41.9914739,
2500120292,21.4373214,41.9914936,
2500120294,21.4373643,41.9915126,
2500120301,21.4373144,41.9915747,
2601311971,21.4085492,42.0041455,
2601311976,21.4085642,42.0042138,
2717052812,21.4223505,42.0023481,
2717052818,21.4222808,42.0022684,
2835882608,21.7178044,42.1350264,
2835882609,21.7179090,42.1350821,
2835882610,21.7177641,42.1352233,
2835882611,21.7177132,42.1352253,
2858315264,21.4167758,42.0035281,DM Restaurant
2887575858,21.4635675,41.9893772,Лесковачка Вили
3099553252,21.6269380,41.9612516,Burger King
3103985011,21.4365688,41.9939364,
3103985012,21.4366910,41.9939950,
3103985013,21.4366384,41.9940556,
3103985014,21.4365162,41.9939971,
3109618757,22.5008568,41.1426925,CLIQUE
3162735462,22.4618480,41.6379460,Fast Food Melani
3162741161,22.4616400,41.6382010,Grill Melani
3162779663,22.4643310,41.6328650,
3304519276,21.4634495,41.9892217,Лесковац
3419149543,21.6906953,41.8805932,
3419149544,21.6906299,41.8807440,
3419149545,21.6907680,41.8807772,
3419149546,21.6908334,41.8806264,
3484100383,21.4223968,41.9914096,
3484101195,21.4207515,41.9906511,MFC - Macedonian Fried Chicken
3494577049,21.3912646,42.0048773,Burger King
3623547525,21.4238539,41.9952491,Burger Friends
3623555578,21.4223077,41.9976367,
3663791822,21.4755231,41.9811549,Royal Burger
3696549084,22.7765278,41.9665702,Анкет
3696549085,22.7771972,41.9664561,Сиан
3696549087,22.7774699,41.9661844,Буцко - Бурекчилница
3826400405,20.7998658,41.1127888,Гиро Летница
3826400433,20.8022889,41.1127338,
3826400440,20.8033532,41.1109264,
3828431959,21.7828824,41.7176771,Ројал
3830788260,21.4370526,41.9900984,
3832366896,21.4197501,41.9898733,
4142662213,21.5493109,41.3505012,СиС
4142664989,21.5493787,41.3503370,Сникерс Грижо
4187276689,21.4941048,41.9977923,Томи
4190893589,21.4237032,42.0000584,Пемпеле
4239355303,22.1969715,41.7386184,Зимбако
4247298789,22.1940792,41.7384717,Хамби
4247299589,22.1933812,41.7371183,JA-JA
4267660932,20.9896305,42.0042064,Chitir Chicken
4267660933,20.9895845,42.0041365,Doner Kebab
4267660934,20.9893133,42.0042922,Шатци
4355253301,21.4531813,41.9877171,Лесковачка Вили
4394802591,21.4005479,42.0031488,7
4394802592,21.4234940,41.9974448,
4411103897,21.3354104,41.0300902,Мики Бургер
4422242271,22.1940192,41.7365893,
4422242272,22.1940295,41.7365126,
4422242273,22.1939579,41.7365073,
4422242274,22.1939476,41.7365839,
4426896817,21.4369454,41.9900396,
4426896818,21.4369185,41.9900406,
4426896819,21.4368998,41.9900516,
4426896836,21.4368334,41.9901663,
4426896841,21.4369393,41.9902172,
4456514081,21.5737139,41.9973758,Gyroland
4469867192,20.9135714,41.7986620,Happy M grill
4502450591,20.9270945,41.9408980,Max Doner
4502468092,20.9262185,41.9420491,Rinia 97
4553896955,21.2166302,41.5121022,Млецен Ресторан Симед
4573205008,21.3979429,42.0034744,Tripod King
4573205010,21.3963477,42.0026669,Вегера
4594432344,21.4348936,41.9952816,Ла Пуерта
4594432347,21.4365654,41.9946948,
4594432348,21.4365574,41.9946958,
4594432349,21.4365733,41.9946962,
4594432350,21.4365505,41.9946989,
4594432351,21.4365798,41.9946997,
4594432352,21.4365458,41.9947038,
4594432353,21.4365841,41.9947048,
4594432354,21.4365439,41.9947097,
4594432355,21.4365854,41.9947107,
4594432356,21.4365453,41.9947156,
4594432357,21.4365836,41.9947166,
4594432358,21.4365495,41.9947207,
4594432359,21.4365788,41.9947215,
4594432360,21.4365561,41.9947242,
4594432361,21.4365720,41.9947246,
4594432362,21.4365640,41.9947256,
4650540393,21.5093746,41.9956244,Ketering Vkusno
4658242090,21.5029163,42.0066260,
4698270482,21.4784059,42.0034883,
4698270483,21.4784301,42.0034186,
4698270484,21.4786171,42.0034543,
4705276389,21.0398878,42.0597188,Контраст
4706991251,21.4224930,42.0022793,
4706991252,21.4224233,42.0021995,
4707106089,21.4233560,41.9974418,
4707106090,21.4233587,41.9973551,
4707106091,21.4234766,41.9973571,
4707106092,21.4236124,41.9974471,
4707106093,21.4236151,41.9973683,
4707106094,21.4234967,41.9973661,
4707106095,21.4238606,41.9973120,
4707106096,21.4237434,41.9973522,
4707106097,21.4237998,41.9974428,
4734473401,21.4474069,42.0180550,Burek
4920962547,21.3878449,42.0038168,Domino's
4986311021,21.4650587,41.9909648,
5040657122,21.5798143,41.9972131,
5041735621,21.3909815,42.0049046,Chicken House
5131817487,21.4255670,41.9955107,Domino's Pizza
5204164823,21.4170443,42.0033980,Royal Burger
5242828732,21.4075453,42.0027787,
5242828733,21.4074630,42.0027911,
5242828738,21.4074453,42.0027261,
5242828739,21.4075276,42.0027137,
5244290630,21.3862977,42.0055632,
5244290631,21.3862878,42.0055229,
5244290632,21.3863636,42.0055125,
5244290633,21.3863735,42.0055529,
5289706560,21.4279999,41.9915759,Burger King
5289764918,21.4086088,42.0041383,
5289764919,21.4086238,42.0042065,
5292130849,21.4245830,41.9965778,American best burger
5299947547,21.4000902,42.0029952,Foodio
5331095878,21.4020786,42.0065896,Etna
5333318377,21.4006990,42.0028979,Жужу Бургер
5344777649,21.3736231,42.0074824,
5344777650,21.3735936,42.0074212,
5344777651,21.3735408,42.0074352,
5344777652,21.3735702,42.0074964,
5344777653,21.3736157,42.0074669,
5344777656,21.3735983,42.0074310,
5419951297,20.9670265,42.0054336,
5419951298,20.9671234,42.0053685,
5419951299,20.9670767,42.0053295,
5419951300,20.9669798,42.0053980,
5431407636,21.4012616,42.0032708,Magic
5601865133,20.7990387,41.1180922,City Chicken
5660202454,21.4231465,41.9999867,Dogs bar
5687563887,21.4318165,41.9944177,BubbleWaffle's
5761129221,21.0137006,41.0891028,Сендвичара Преспа Мефо
5782900754,21.4457433,41.9878133,Пицерија Џокер
5811947853,21.2185145,41.5075708,Бурек
5869018606,21.4605034,42.0026892,Млечен ресторант АНЕ
5968279888,21.4353025,41.9989349,
6054036207,21.4449511,41.9911273,
6054048496,21.4301511,41.9927909,
6054048498,21.4387967,42.0027291,
6054048507,21.4395864,41.9968420,
6054048692,21.4184238,41.9993211,Cafe Pauza
6054048693,21.4184652,41.9989695,
6054048728,21.4120688,41.9971695,
6054049788,21.4238695,41.9975168,
6054049814,21.4603461,42.0004829,
6054050094,21.4239494,41.9982041,
6079524205,22.5890919,42.0225504,Bumbarche
6079524206,22.5902610,42.0228743,Jafer
6125715891,22.3899520,42.2246851,Дервен
6164755128,21.4100230,42.0053622,Spizzicotto
6164755129,21.4101783,42.0053452,Bon Appetit
6291341775,21.4375301,41.9856700,
6315032010,21.4392006,41.9827761,
6315032011,21.4392712,41.9827861,
6315032012,21.4392997,41.9827100,
6315032013,21.4392124,41.9826950,
6345996092,22.1963608,41.7386743,Стојанче Кубаската
6347416870,22.1938840,41.7383062,
6347435784,22.1928607,41.7374044,
6347435985,22.1930361,41.7376257,
6347435986,22.1930454,41.7376072,
6347435987,22.1930263,41.7376019,
6347435988,22.1930418,41.7375709,
6347435989,22.1930773,41.7375808,
6347435990,22.1930525,41.7376303,
6348113850,22.1936670,41.7384275,
6348172160,22.1970264,41.7386272,
6387926171,22.1898092,41.7408418,
6393028779,20.7997775,41.1137008,Burger Station
6553390108,22.2441611,41.4096730,Svezda
6604781586,21.4682623,41.9819621,Ла пица
6629117492,21.3288942,41.0292602,
6632801985,21.4348630,41.9953660,La Puerta
6711796057,21.5075789,41.9925078,
6781168985,21.3362463,41.0279297,Корнер
6796436186,21.4276421,41.9966825,
6803017185,21.7114045,42.1369953,City Chicken
6811622585,21.4358076,41.9997339,Engin Cigköfte (vegetarian)
6814231699,21.4373728,42.0000697,Proper pizza
6814236601,21.4381868,42.0025858,Cardak
6814236605,21.4387207,42.0029094,Tetekis
6814246713,21.4389514,42.0023225,Doner
6814246719,21.4398152,42.0004802,Turkish Doner
6814247285,21.4384421,42.0021842,Hamza Doner
6815434690,21.4176339,42.0000500,Петле
6815435286,21.4387997,42.0029095,
6815454585,21.4293359,42.0250769,
6815931187,21.4323639,41.9958593,Burger King
6830542197,20.8127566,41.1236253,Mar-mar
6830542286,21.4161576,42.0056279,
6831648804,20.7976565,41.1123938,Leonardo pizza
6833100790,20.7997732,41.1139841,Mr. Papo
6833103291,20.7995706,41.1165763,Kebapcilnica
6833103297,20.8054718,41.1152840,Roast chicken
6837039489,20.7989377,41.1168029,Wkusno
7124138444,22.7229882,41.1838446,Сендвичара Џина
7124138445,22.7229960,41.1838017,Форти Сендвич Бар
7508938085,21.4789759,41.9791956,Гранд Бургер
7528237388,21.4308681,41.9923177,Per te
7836016458,21.9409732,41.8647862,
7836016459,21.9409663,41.8647582,
7836016460,21.9409994,41.8647537,
7836016461,21.9410064,41.8647816,
7841117295,21.9409363,41.8651003,Лучијано
7841117300,21.9413929,41.8650133,Foody
7841139196,21.9379534,41.8652020,
8188519796,21.4263872,41.9968334,ЈЕС Паста
8549720690,21.4162609,42.0009144,Subzy
8582615349,21.3387635,41.0234220,Giradiko
8675963417,21.5502128,41.3449513,
8745676374,21.4283944,41.9931575,Brisket Sandwich Bar
8837742082,20.8005464,41.1144890,Doner Kebap Hari
8841058317,21.6001747,41.8737310,
8863588366,21.3138592,41.0273649,Ројал Бургер
8892916619,21.2023427,41.2174470,
8892916620,21.2022649,41.2173521,
8892916621,21.2021000,41.2174286,
8892916622,21.2021582,41.2174996,
8892916623,21.2022438,41.2174599,
8892916624,21.2022634,41.2174838,
8917358636,21.3332771,41.0312779,Mickey pizza
8946991737,21.4206316,42.0013583,Fluffy
9161033021,20.8004325,41.1156771,
9161046917,20.7987975,41.1172698,
9200216076,21.4390081,42.0025366,
9200216077,21.4385702,42.0028083,
9200216348,21.4389588,42.0026080,
9200216551,21.4395663,42.0033090,Plaset
9200216554,21.4159274,41.9983293,
9200216562,21.4252785,41.9932172,Spizzicotto
1000000175207244,21.4222520,41.9976014,Pizza Delivery "Mamma Italiana"
1000000176147424,21.4243710,42.0006254,Pepper
1000000242545718,21.4372289,41.9914872,Zlatno petle
1000000254343478,21.4085865,42.0041760,Iva
1000000279380344,21.7177789,42.1351258,Максим
1000000305733816,21.4366036,41.9939960,
1000000334810077,21.6907316,41.8806852,Grill Bar
1000000444768701,22.1939885,41.7365483,
1000000445236490,21.4369430,41.9901284,Винчиторе Пица
1000000464318714,21.4365646,41.9947102,Тетекс
1000000476186156,21.4785114,42.0034713,
1000000477325826,21.4223869,42.0022738,Ganzoni
1000000477338128,21.4234163,41.9973994,7
1000000477338129,21.4235545,41.9974066,7
1000000477338130,21.4238302,41.9973774,Like Gyros
1000000542271519,21.4074952,42.0027524,
1000000542428715,21.3863306,42.0055378,Ренде
1000000553740243,21.3735819,42.0074588,
1000000562191393,20.9670516,42.0053815,
1000000674314607,21.4392501,41.9827405,Пицерија Ди Наполи
1000000677889109,22.1930517,41.7376006,Бамби 2
1000000839743632,21.9409863,41.8647699,
1000000961362876,21.2022213,41.2174258,Кај Стакето
