@id,@lon,@lat,name
310289760,21.4167030,42.0001541,Broz Cafe
382650535,22.0110153,41.4372049,Total
382650733,22.0110601,41.4370270,Roma
386703438,22.0131384,41.4352466,Blue Cafe
386704854,22.0104295,41.4398268,Picaso
411008299,21.4232268,41.9948867,Benneton
411008532,21.4230113,41.9948604,AMG
411008853,21.4208981,41.9946246,Лајт Кафе
411009859,21.4253358,41.9955693,Strip
411634097,21.2483529,41.3679722,Олд Скул
414619173,21.2168806,41.5069813,First
414619174,21.2163903,41.5067247,Кафе Бар Ш
414620827,21.2165604,41.5133537,Kardinal
441057694,21.4082395,42.0051454,Cafeteria
444537208,22.4105571,41.9173917,Класик
444537212,22.4107281,41.9176649,Delikates Cafe
459670767,21.4310013,41.9952414,Caffe Skopje
459670881,21.4298360,41.9926530,Play Cafe
459672751,21.4164328,41.9939731,СПА
459673240,21.4162239,41.9934306,9
459752642,21.4373453,41.9984414,Bistro Opera Pub
459801246,21.3999451,42.0031059,Мартини
459802458,21.4159604,42.0047028,Бугати
461659372,22.6389491,41.4389263,City Cafe
461659456,22.6390517,41.4390994,Inside Cafe
461659572,22.6390002,41.4390286,Inside Cafe
461660689,22.6377990,41.4397692,Extreme Cafe
461660729,22.6377556,41.4397043,PR Cafe
461660842,22.6378848,41.4395247,Cafe 19
470029606,22.3362079,42.2056104,Galerija
470029612,22.3365517,42.2058845,Fashion cafe
482083934,21.5539309,41.3452345,Вирус
482513381,21.5541527,41.3456817,Тејк Фајв
483316799,21.5536992,41.3453183,Ди Каприо
499972062,22.8568848,41.7061350,
529811246,22.0167719,41.4343878,Light Cofee
572386052,20.6763146,41.1776197,Leone
990397203,22.1926393,41.7427284,Angel's Caffe
1233405188,22.8383014,41.7381241,miss Stoun
1355292490,21.4172620,42.0009888,Кафе Змија
1355306911,21.4175044,42.0007963,Кафе Филипос
1371572904,21.4234515,41.9991949,Coffe Factory
1447462903,21.4224041,42.0014023,
1475388233,21.3479915,42.0313055,Синдикат
1615830879,21.3983460,42.0034224,Fluid
1682245853,21.1140261,41.0661743,
1704390070,20.9568436,41.5108813,Republika
1704390079,20.9637041,41.5129174,
1704390100,20.9588224,41.5114391,
1710570935,21.7755708,41.7170863,
1738953483,21.7308000,42.1273266,Kej
1752184797,21.4091295,41.9972910,Ли
1752495709,21.4243963,41.9971386,Излет
1762408159,21.7184480,42.1342900,Зафир
1762412847,21.7189898,42.1342820,Irish Pub
1762413887,21.7187383,42.1361779,Нама Кафе
