@id,@lon,@lat,name
310289760,21.4167030,42.0001541,Broz Cafe
382650535,22.0110153,41.4372049,Total
382650733,22.0110601,41.4370270,Roma
386703438,22.0131384,41.4352466,Blue Cafe
386704854,22.0104295,41.4398268,Picaso
411008299,21.4232268,41.9948867,Benneton
411008532,21.4230113,41.9948604,AMG
411008853,21.4208981,41.9946246,
411008955,21.4211422,41.9946625,
411009859,21.4253358,41.9955693,Strip
411634097,21.2483529,41.3679722,Олд Скул
414619173,21.2168806,41.5069813,First
414619174,21.2163903,41.5067247,Кафе Бар Ш
414620827,21.2165604,41.5133537,Kardinal
441057694,21.4082395,42.0051454,Cafeteria
444537208,22.4105571,41.9173917,Класик
444537212,22.4107281,41.9176649,Delikates Cafe
459666031,21.4139237,42.0069784,
459670767,21.4310013,41.9952414,Caffe Skopje
459670881,21.4298360,41.9926530,Play Cafe
459672751,21.4164328,41.9939731,
459673240,21.4162239,41.9934306,9
459752642,21.4373453,41.9984414,Bistro Opera Pub
459801246,21.3999451,42.0031059,Мартини
459802458,21.4159604,42.0047028,Бугати
461659372,22.6389491,41.4389263,City Cafe
461659456,22.6390517,41.4390994,Inside Cafe
461659572,22.6390002,41.4390286,Inside Cafe
461660689,22.6377990,41.4397692,Extreme Cafe
461660729,22.6377556,41.4397043,PR Cafe
461660842,22.6378848,41.4395247,Cafe 19
470029606,22.3362079,42.2056104,Galerija
470029612,22.3365517,42.2058845,Fashion cafe
482083934,21.5539309,41.3452345,Вирус
482513381,21.5541527,41.3456817,Тејк Фајв
483316799,21.5536992,41.3453183,Ди Каприо
499972062,22.8568848,41.7061350,
499972063,22.8569192,41.7060133,
499972064,22.8570994,41.7060838,
499972065,22.8570737,41.7062055,
529811246,22.0167719,41.4343878,Light Cofee
572386052,20.6763146,41.1776197,Leone
990397203,22.1926393,41.7427284,Angel's Caffe
1233405188,22.8383014,41.7381241,miss Stoun
1355292490,21.4172620,42.0009888,Кафе Змија
1355306911,21.4175044,42.0007963,Кафе Филипос
1371572904,21.4234515,41.9991949,
1447462903,21.4224041,42.0014023,
1475388233,21.3479915,42.0313055,
1615830879,21.3983460,42.0034224,Fluid
1682245853,21.1140261,41.0661743,
1704390070,20.9568436,41.5108813,Republika
1704390079,20.9637041,41.5129174,
1704390100,20.9588224,41.5114391,
1710570935,21.7755708,41.7170863,
1738953483,21.7308000,42.1273266,
1738953487,21.7311524,42.1273048,
1738953490,21.7311241,42.1273690,
1738953492,21.7310121,42.1273780,
1738953494,21.7308427,42.1272297,
1738953496,21.7310265,42.1273454,
1747982381,21.4235277,41.9990496,
1747982383,21.4234330,41.9991758,
1747982384,21.4233113,41.9989891,
1747982388,21.4234528,41.9989319,
1747982402,21.4236007,41.9991577,
1747982403,21.4235327,41.9992120,
1752184797,21.4091295,41.9972910,Ли
1752495709,21.4243963,41.9971386,
1762408159,21.7184480,42.1342900,Зафир
1762412847,21.7189898,42.1342820,Irish Pub
1762413887,21.7187383,42.1361779,Нама Кафе
1779783561,21.7189408,42.1341627,Франш
1790324208,22.8124860,41.3766989,
1828592889,21.9748986,41.5502944,Стоби
1850511008,21.4484000,42.0582551,Royal
1850511013,21.4502266,42.0601350,Шема
1851476126,21.4504664,41.9915282,Red Caffe
1860365710,21.4644629,42.0026068,Аристократ кафе
1860911518,21.4219953,41.9968898,
1860911529,21.4219979,41.9969710,
1867057768,21.4242955,41.9999243,
1867057829,21.4244321,42.0000537,
1867058083,21.4237342,41.9990358,
1868776879,21.4036050,42.0092296,Outlet Concept Store
1876583691,21.4768613,41.9897212,Кафе Писта
1876584011,21.4758817,41.9894222,Кафе Мамбо
1995773090,21.7187933,42.1343519,Корзо
2004975256,21.4659543,41.9851089,
2054895230,21.4324491,41.9950653,Up Cafe
2105387329,21.4245305,41.9979705,
2105387346,21.4246981,41.9977664,
2105387375,21.4244739,41.9978101,
2173399477,21.4210573,41.9926935,
2183842282,20.6790916,41.1783994,EMPIRE
2276498829,21.4093297,41.9959130,
2294292996,22.5519572,41.1272107,
2294292998,22.5520634,41.1272181,
2294293002,22.5519417,41.1273357,
2294293003,22.5520479,41.1273432,
2298054794,21.3722969,42.0071574,Badu
2316137207,21.3363912,41.0275814,Кафе Пајтон
2316156266,21.3371290,41.0248295,Cafe Bar Touch
2316156269,21.3366193,41.0257036,Art Cafе
2316156270,21.3365818,41.0247991,Globaltech
2316156281,21.3365737,41.0246534,Internet Club Alex
2320912388,22.4105004,41.9175900,Уни Пуб
2320912411,22.4105147,41.9175044,Пикадили
2323117489,21.4242971,41.9999101,
2323117490,21.4241185,41.9999137,
2323117491,21.4241816,41.9999754,
2323117492,21.4242340,41.9998485,
2330740196,21.2484945,41.3683487,Планет
2377968940,20.7995188,41.1131665,Два бисера
2377968948,20.7992346,41.1131208,Milenium
2377969086,20.7991420,41.1130197,Slavica Kafe
2377969191,20.7990978,41.1129743,Instinct
2377969197,20.7992077,41.1130834,Galerija
2377969339,20.7990480,41.1129098,ВЛАДИ
2539581007,21.4462340,41.9734649,Quatro Caffe
2539581507,21.4456656,41.9732771,Bass Cafe
2814545377,21.4308204,41.9955477,Bocata
2814545378,21.4308588,41.9949424,Coffee Factory 2
2883877894,21.4534598,41.9885844,Палма
2893639221,22.5893701,42.0217484,Клиф
2893639222,22.5892057,42.0218468,Delirium
2905985815,22.5900047,42.0218590,District Lounge Bar
2918525856,20.9744776,41.8379148,
2918533769,20.9743998,41.8377412,Боси
2992591829,21.4370632,42.0017629,Mon Frere
3005353406,20.7967146,41.1118183,Кадмо-бар
3022305008,22.3355446,42.2022003,Select Caffe
3076974736,20.7716110,40.9180328,
3098482741,20.9586946,41.5092313,Cross Roads
3099553253,21.6274047,41.9608168,Cafe-inn
3100113827,20.8010580,41.1135786,Cafe Experience
3101725379,21.4368849,41.9992410,Old Town
3101726037,21.4358699,42.0000003,Nargile Cafe
